등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C8,완료,CH000001931,P1,상,Medium,2017-04-27,D16,2017-05-01,2017-05-06,D16
C8,완료,CH000001932,P1,상,Medium,2017-04-27,D16,2017-05-01,2017-05-06,D16
C2,완료,CH000001933,P1,상,Medium,2017-04-25,D41,2017-04-25,2017-04-25,D41
C3,완료,CH000001934,P1,상,Low,2017-04-24,D16,2017-05-07,2017-05-09,D19
C2,완료,CH000001935,P1,상,Medium,2017-04-24,D97,2017-04-24,2017-04-24,D97
C2,완료,CH000001936,P1,상,Medium,2017-04-24,D97,2017-04-24,2017-04-24,D97
C2,완료,CH000001937,P1,상,Medium,2017-04-24,D17,2017-04-24,2017-04-24,D17
C8,완료,CH000001939,P1,상,Medium,2017-04-24,D16,2017-04-27,2017-04-27,D56
C8,완료,CH000001940,P1,상,Medium,2017-04-24,D16,2017-04-27,2017-04-27,D56
C8,완료,CH000001941,P1,상,Medium,2017-04-24,D16,2017-04-27,2017-04-27,D56
C8,완료,CH000001945,P1,하,Medium,2017-04-24,D61,2017-04-27,2017-04-28,D16
C3,완료,CH000001946,P1,상,Low,2017-04-23,D16,2017-05-01,2017-04-28,D19
C3,완료,CH000001947,P1,상,Low,2017-04-23,D16,2017-04-30,2017-05-11,D23
C2,완료,CH000001948,P1,상,Medium,2017-04-23,D16,2017-04-23,2017-04-23,D16
C2,완료,CH000001949,P1,상,Medium,2017-04-23,D97,2017-04-23,2017-04-23,D97
C8,완료,CH000001950,P1,하,Medium,2017-04-23,D61,2017-04-30,2017-04-30,D16
C8,완료,CH000001951,P1,하,Low,2017-04-23,D24,2017-04-27,2017-04-28,D16
C3,완료,CH000001952,P1,상,Low,2017-04-22,D16,2017-04-24,2017-04-23,D19
C3,완료,CH000001953,P1,상,Low,2017-04-22,D16,2017-05-01,2017-05-04,D16
C2,완료,CH000001954,P1,상,Medium,2017-04-22,D17,2017-04-22,2017-04-22,D17
C2,완료,CH000001955,P1,상,Medium,2017-04-22,D16,2017-04-22,2017-04-22,D16
C2,완료,CH000001956,P1,상,Medium,2017-04-22,D97,2017-04-22,2017-04-22,D97
C2,완료,CH000001957,P1,상,Medium,2017-04-21,D56,2017-04-21,2017-04-21,D56
C2,완료,CH000001958,P1,상,Medium,2017-04-21,D97,2017-04-21,2017-04-21,D97
C2,완료,CH000001959,P1,상,Medium,2017-04-21,D35,2017-04-21,2017-04-21,D35
C3,완료,CH000001960,P1,상,Low,2017-04-20,D19,2017-04-30,2017-04-23,D91
C3,완료,CH000001961,P1,상,Low,2017-04-20,D16,2017-04-24,2017-04-21,D19
C3,완료,CH000001962,P1,상,Low,2017-04-20,D16,2017-04-23,2017-04-24,D23
C2,완료,CH000001963,P1,상,Medium,2017-04-20,D77,2017-04-20,2017-04-20,D77
C2,완료,CH000001964,P1,상,Medium,2017-04-20,D17,2017-04-20,2017-04-20,D17
C2,완료,CH000001965,P1,상,Medium,2017-04-20,D16,2017-04-20,2017-04-20,D16
C8,완료,CH000001966,P1,상,Low,2017-04-20,D16,2017-04-23,2017-04-24,D56
C8,완료,CH000001967,P1,상,Low,2017-04-20,D16,2017-04-20,2017-04-20,D56
C3,완료,CH000001968,P1,상,Low,2017-04-18,D16,2017-04-20,2017-04-20,D19
C3,완료,CH000001969,P1,상,Low,2017-04-18,D16,2017-04-20,2017-04-20,D19
C3,완료,CH000001970,P1,상,Low,2017-04-17,D16,2017-04-24,2017-04-21,D19
C3,완료,CH000001971,P1,상,Low,2017-04-17,D16,2017-04-29,2017-05-04,D16
C3,완료,CH000001972,P1,상,Low,2017-04-17,D19,2017-04-21,2017-04-20,D16
C2,완료,CH000001973,P1,상,Medium,2017-04-17,D16,2017-04-17,2017-04-17,D16
C2,완료,CH000001974,P1,상,Medium,2017-04-17,D97,2017-04-17,2017-04-17,D97
C2,완료,CH000001975,P1,상,Medium,2017-04-17,D16,2017-04-17,2017-04-17,D16
C8,완료,CH000001976,P1,상,Low,2017-04-17,D41,2017-04-20,2017-04-20,D16
C3,완료,CH000001977,P1,상,Low,2017-04-16,D19,2017-04-23,2017-04-16,D91
C2,완료,CH000001978,P1,상,Medium,2017-04-16,D97,2017-04-16,2017-04-16,D97
C5,완료,CH000001979,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001980,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001981,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001982,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001983,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001984,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001985,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001986,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C5,완료,CH000001987,P1,하,Low,2017-04-16,D21,2017-04-22,2017-04-27,D21
C2,완료,CH000001988,P1,상,Medium,2017-04-15,D77,2017-04-15,2017-04-15,D77
C8,완료,CH000001989,P1,하,Medium,2017-04-15,D61,2017-04-15,2017-04-17,D16
C8,완료,CH000001990,P1,하,Medium,2017-04-15,D61,2017-04-21,2017-04-20,D16
C8,완료,CH000001991,P1,하,Low,2017-04-15,D24,2017-04-20,2017-04-20,D16
C8,완료,CH000001992,P1,하,Low,2017-04-15,D24,2017-04-21,2017-04-20,D16
C8,완료,CH000001993,P1,상,Medium,2017-04-15,D91,2017-04-20,2017-04-20,D16
C8,완료,CH000001994,P1,하,Low,2017-04-15,D24,2017-04-15,2017-04-17,D16
C8,완료,CH000001995,P1,하,Low,2017-04-15,D24,2017-04-21,2017-04-20,D16
C8,완료,CH000001996,P1,상,Medium,2017-04-15,D16,2017-04-16,2017-04-21,D16
C8,완료,CH000001997,P1,상,Medium,2017-04-15,D16,2017-04-16,2017-04-21,D16
C8,완료,CH000001998,P1,상,Medium,2017-04-15,D16,2017-04-15,2017-04-21,D16
C8,완료,CH000001999,P1,상,Medium,2017-04-15,D16,2017-04-28,2017-04-30,D16
C8,완료,CH000002000,P1,상,Medium,2017-04-15,D16,2017-05-07,2017-05-06,D16
C8,완료,CH000002001,P1,중,Low,2017-04-15,D41,2017-04-20,2017-04-20,D16
C8,완료,CH000002002,P1,중,Low,2017-04-15,D41,2017-04-21,2017-04-20,D16
C3,완료,CH000002003,P1,상,Low,2017-04-14,D106,2017-04-15,2017-04-16,D19
C3,진행중,CH000002004,P1,상,Low,2017-04-14,D106,,,D19
C3,완료,CH000002005,P1,상,Low,2017-04-14,D106,2017-04-14,2017-04-15,D19
C3,완료,CH000002006,P1,상,Low,2017-04-14,D106,2017-04-15,2017-04-15,D19
C3,완료,CH000002007,P1,상,Low,2017-04-14,D106,2017-05-21,2017-05-18,D19
C3,완료,CH000002008,P1,상,Low,2017-04-14,D106,2017-04-15,2017-04-15,D19
C3,완료,CH000002009,P1,상,Low,2017-04-14,D106,2017-04-16,2017-04-16,D19
C3,완료,CH000002010,P1,상,Low,2017-04-14,D106,2017-04-20,2017-04-20,D19
C3,완료,CH000002011,P1,상,Low,2017-04-14,D35,2017-04-15,2017-04-16,D19
C3,진행중,CH000002012,P1,상,Low,2017-04-14,D35,,,D19
C3,완료,CH000002013,P1,상,Low,2017-04-14,D35,2017-04-14,2017-04-15,D19
C3,완료,CH000002014,P1,상,Low,2017-04-14,D35,2017-04-15,2017-04-15,D19
C3,완료,CH000002015,P1,상,Low,2017-04-14,D35,2017-05-21,2017-05-18,D19
C3,완료,CH000002016,P1,상,Low,2017-04-14,D35,2017-04-15,2017-04-15,D19
C3,완료,CH000002017,P1,상,Low,2017-04-14,D35,2017-04-16,2017-04-16,D19
C3,완료,CH000002018,P1,상,Low,2017-04-14,D35,2017-04-15,2017-04-16,D19
C3,진행중,CH000002019,P1,상,Low,2017-04-14,D35,,,D19
C3,완료,CH000002020,P1,상,Low,2017-04-14,D35,2017-04-14,2017-04-15,D19
C3,완료,CH000002021,P1,상,Low,2017-04-14,D35,2017-06-12,2017-04-15,D19
C3,완료,CH000002022,P1,상,Low,2017-04-14,D35,2017-05-21,2017-05-18,D19
C3,완료,CH000002023,P1,상,Low,2017-04-14,D35,2017-04-15,2017-04-15,D19
C3,완료,CH000002024,P1,상,Low,2017-04-14,D35,2017-04-16,2017-04-16,D19
C3,완료,CH000002025,P1,상,Low,2017-04-14,D18,2017-04-15,2017-04-16,D19
C3,진행중,CH000002026,P1,상,Low,2017-04-14,D18,,,D19
C3,완료,CH000002027,P1,상,Low,2017-04-14,D18,2017-04-14,2017-04-15,D19
C3,완료,CH000002028,P1,상,Low,2017-04-14,D18,2017-04-15,2017-04-15,D19
C3,완료,CH000002029,P1,상,Low,2017-04-14,D18,2017-05-21,2017-05-18,D19
C3,완료,CH000002030,P1,상,Low,2017-04-14,D18,2017-04-15,2017-04-15,D19
C3,완료,CH000002031,P1,상,Low,2017-04-14,D18,2017-04-16,2017-04-16,D19
C2,완료,CH000002032,P1,상,Medium,2017-04-14,D91,2017-04-14,2017-04-14,D91
C2,완료,CH000002033,P1,상,Medium,2017-04-14,D77,2017-04-14,2017-04-14,D77
C8,완료,CH000002034,P1,상,Medium,2017-04-14,D91,2017-04-21,2017-04-20,D16
C8,완료,CH000002035,P1,상,Medium,2017-04-14,D91,2017-04-20,2017-04-20,D16
C3,완료,CH000002036,P1,상,Low,2017-04-13,D106,2017-04-23,2017-04-16,D91
C3,완료,CH000002037,P1,상,Low,2017-04-13,D55,2017-04-23,2017-04-24,D23
C2,완료,CH000002038,P1,상,Medium,2017-04-13,D106,2017-04-13,2017-04-13,D106
C8,완료,CH000002040,P1,상,Medium,2017-04-13,D16,2017-04-13,2017-04-13,D56
C8,완료,CH000002041,P1,상,Medium,2017-04-13,D16,2017-04-14,2017-04-14,D56
C2,완료,CH000002042,P1,상,Medium,2017-04-12,D97,2017-04-12,2017-04-12,D97
C3,완료,CH000002043,P1,상,Low,2017-04-11,D55,2017-07-16,2017-07-21,D17
C3,완료,CH000002044,P1,상,Low,2017-04-11,D18,2017-07-16,2017-07-21,D17
C2,완료,CH000002045,P1,상,Medium,2017-04-11,D77,2017-04-11,2017-04-11,D77
C2,완료,CH000002046,P1,상,Medium,2017-04-11,D77,2017-04-11,2017-04-11,D77
C3,완료,CH000002047,P1,상,Low,2017-04-10,D35,2017-04-17,2017-04-17,D20
C3,완료,CH000002048,P1,상,Low,2017-04-10,D35,2017-04-20,2017-04-20,D19
C2,완료,CH000002049,P1,상,Medium,2017-04-10,D77,2017-04-10,2017-04-10,D77
C9,완료,CH000002050,P1,상,Medium,2017-04-10,D104,2017-04-15,2017-04-15,D16
C8,완료,CH000002058,P1,상,Low,2017-04-10,D24,2017-04-14,2017-04-15,D16
C3,완료,CH000002059,P1,상,Low,2017-04-09,D35,2017-04-21,2017-04-22,D15
C3,완료,CH000002060,P1,상,Low,2017-04-09,D35,2017-04-16,2017-04-20,D20
C3,완료,CH000002061,P1,상,Low,2017-04-09,D35,2017-04-13,2017-04-10,D16
C3,완료,CH000002062,P1,상,Low,2017-04-09,D35,2017-04-20,2017-04-20,D19
C3,완료,CH000002063,P1,상,Low,2017-04-09,D36,2017-04-13,2017-04-14,D56
C2,완료,CH000002064,P1,상,Medium,2017-04-09,D77,2017-04-09,2017-04-09,D77
C2,완료,CH000002065,P1,상,Medium,2017-04-09,D77,2017-04-09,2017-04-09,D77
C2,완료,CH000002066,P1,상,Medium,2017-04-09,D35,2017-04-09,2017-04-09,D35
C8,완료,CH000002067,P1,상,Low,2017-04-09,D24,2017-04-13,2017-04-10,D16
C3,완료,CH000002068,P1,상,Low,2017-04-08,D35,2017-04-24,2017-04-10,D91
C2,완료,CH000002069,P1,상,Medium,2017-04-08,D35,2017-04-08,2017-04-08,D35
C2,완료,CH000002070,P1,상,Medium,2017-04-08,D17,2017-04-08,2017-04-08,D17
C8,완료,CH000002071,P1,상,Low,2017-04-08,D91,2017-04-09,2017-04-09,D16
C2,완료,CH000002072,P1,상,Medium,2017-04-07,D17,2017-04-07,2017-04-07,D17
C2,완료,CH000002073,P1,상,Medium,2017-04-07,D17,2017-04-07,2017-04-07,D17
C2,완료,CH000002074,P1,상,Medium,2017-04-07,D77,2017-04-07,2017-04-07,D77
C3,완료,CH000002075,P1,상,Low,2017-04-06,D19,2017-04-16,2017-04-09,D91
C3,완료,CH000002076,P1,상,Low,2017-04-06,D19,2017-04-07,2017-04-07,D91
C3,완료,CH000002077,P1,상,Low,2017-04-06,D23,2017-04-13,2017-04-13,D15
C3,완료,CH000002078,P1,상,Low,2017-04-06,D23,2017-04-13,2017-04-13,D15
C3,완료,CH000002079,P1,상,Low,2017-04-04,D19,2017-04-07,2017-04-07,D21
C2,완료,CH000002080,P1,상,Medium,2017-04-04,D17,2017-04-04,2017-04-04,D17
C2,완료,CH000002081,P1,상,Medium,2017-04-04,D17,2017-04-04,2017-04-04,D17
C2,완료,CH000002082,P1,상,Medium,2017-04-04,D17,2017-04-04,2017-04-04,D17
C2,완료,CH000002083,P1,상,Medium,2017-04-03,D77,2017-04-03,2017-04-03,D77
C3,완료,CH000002084,P1,상,Low,2017-04-02,D23,2017-04-08,2017-04-09,D19
C3,완료,CH000002085,P1,상,Low,2017-04-02,D19,2017-04-06,2017-04-06,D19
C3,완료,CH000002086,P1,상,Low,2017-04-02,D19,2017-04-10,2017-04-07,D19
C2,완료,CH000002087,P1,상,Medium,2017-04-02,D77,2017-04-02,2017-04-02,D77
C2,완료,CH000002088,P1,상,Medium,2017-04-02,D77,2017-04-02,2017-04-02,D77
C3,완료,CH000002089,P1,상,Low,2017-04-01,D36,2017-04-08,2017-04-10,D16
C2,완료,CH000002090,P1,상,Medium,2017-04-01,D77,2017-04-01,2017-04-01,D77
C2,완료,CH000002091,P1,상,Medium,2017-03-31,D77,2017-03-31,2017-03-31,D77
C2,완료,CH000002092,P1,상,Medium,2017-03-31,D36,2017-03-31,2017-03-31,D36
C8,완료,CH000002093,P1,상,Low,2017-03-31,D16,2017-04-02,2017-04-02,D56
C8,완료,CH000002094,P1,상,Low,2017-03-31,D16,2017-03-31,2017-03-31,D56
C2,완료,CH000002095,P1,상,Medium,2017-03-30,D91,2017-03-30,2017-03-30,D91
C3,완료,CH000002096,P1,상,Low,2017-03-27,D16,2017-05-11,2017-05-19,D17
C3,완료,CH000002097,P1,상,Low,2017-03-27,D16,2018-05-15,2017-04-20,D17
C3,완료,CH000002098,P1,상,Low,2017-03-27,D16,2017-05-11,2017-05-19,D17
C3,완료,CH000002099,P1,상,Low,2017-03-27,D16,2018-05-15,2017-04-20,D17
C3,완료,CH000002100,P1,상,Low,2017-03-27,D16,2017-05-11,2017-05-19,D17
C3,완료,CH000002101,P1,상,Low,2017-03-27,D16,2018-05-15,2017-04-20,D17
C3,완료,CH000002102,P1,상,Low,2017-03-27,D16,2017-05-11,2017-05-19,D17
C3,완료,CH000002103,P1,상,Low,2017-03-27,D16,2018-05-15,2017-04-20,D17
C3,완료,CH000002104,P1,상,Low,2017-03-27,D16,2017-05-08,2017-05-19,D17
C3,완료,CH000002105,P1,상,Low,2017-03-27,D16,2018-05-15,2017-04-20,D17
C2,완료,CH000002106,P1,상,Medium,2017-03-26,D77,2017-03-26,2017-03-26,D77
C3,완료,CH000002107,P1,상,Low,2017-03-25,D36,2017-03-26,2017-03-26,D16
C3,완료,CH000002108,P1,상,Low,2017-03-25,D36,2017-03-26,2017-03-26,D16
C3,완료,CH000002109,P1,상,Low,2017-03-25,D16,2017-03-27,2017-03-27,D56
C3,완료,CH000002110,P1,상,Low,2017-03-25,D16,2017-04-02,2017-04-02,D56
C3,완료,CH000002111,P1,상,Low,2017-03-25,D13,2017-03-26,2017-03-26,D56
C3,완료,CH000002112,P1,상,Low,2017-03-25,D13,2017-03-26,2017-03-26,D56
C3,완료,CH000002113,P1,상,Low,2017-03-25,D13,2017-03-27,2017-03-27,D56
C3,완료,CH000002114,P1,상,Low,2017-03-25,D13,2017-04-02,2017-04-02,D56
C2,완료,CH000002115,P1,상,Medium,2017-03-25,D77,2017-03-25,2017-03-25,D77
C8,완료,CH000002116,P1,하,Medium,2017-03-25,D61,2017-03-28,2017-03-30,D16
C3,완료,CH000002117,P1,상,Low,2017-03-24,D36,2017-03-27,2017-03-31,D56
C3,완료,CH000002118,P1,상,Low,2017-03-24,D36,2017-03-25,2017-03-25,D56
C3,완료,CH000002119,P1,상,Low,2017-03-24,D36,2017-04-02,2017-04-02,D56
C3,완료,CH000002120,P1,상,Low,2017-03-24,D36,2017-04-02,2017-04-02,D56
C3,완료,CH000002121,P1,상,Low,2017-03-24,D36,2017-04-02,2017-04-02,D56
C3,완료,CH000002122,P1,상,Low,2017-03-24,D36,2017-03-25,2017-03-25,D56
C3,완료,CH000002123,P1,상,Low,2017-03-24,D24,2017-03-25,2017-03-25,D56
C3,완료,CH000002124,P1,상,Low,2017-03-24,D16,2017-03-25,2017-03-25,D56
C3,완료,CH000002125,P1,상,Low,2017-03-24,D16,2017-04-02,2017-04-02,D56
C3,완료,CH000002126,P1,상,Low,2017-03-24,D36,2017-03-25,2017-03-25,D56
C3,완료,CH000002127,P1,상,Low,2017-03-24,D35,2017-03-25,2017-03-25,D56
C8,완료,CH000002128,P1,상,Low,2017-03-24,D24,2017-03-28,2017-04-04,D16
C8,완료,CH000002129,P1,상,Medium,2017-03-24,D15,2017-03-26,2017-03-27,D16
C8,완료,CH000002130,P1,상,Medium,2017-03-24,D15,2017-04-15,2017-04-22,D17
C3,완료,CH000002131,P1,상,Low,2017-03-23,D36,2017-03-23,2017-03-23,D16
C3,완료,CH000002132,P1,상,Low,2017-03-23,D36,2017-03-23,2017-03-24,D16
C3,완료,CH000002133,P1,상,Low,2017-03-23,D36,2017-03-23,2017-03-24,D16
C3,완료,CH000002134,P1,상,Low,2017-03-23,D36,2017-03-23,2017-03-23,D16
C2,완료,CH000002135,P1,상,Medium,2017-03-23,D77,2017-03-23,2017-03-23,D77
C2,완료,CH000002136,P1,상,Medium,2017-03-23,D77,2017-03-23,2017-03-23,D77
C3,완료,CH000002137,P1,상,Low,2017-03-21,D19,2017-03-24,2017-03-24,D21
C3,완료,CH000002138,P1,상,Low,2017-03-20,D16,2017-03-23,2017-03-24,D23
C3,완료,CH000002139,P1,상,Low,2017-03-20,D35,2017-03-23,2017-04-01,D77
C3,완료,CH000002140,P1,상,Low,2017-03-20,D35,2017-03-24,2017-04-01,D19
C3,완료,CH000002141,P1,상,Low,2017-03-20,D9,2017-03-23,2017-04-01,D77
C3,완료,CH000002142,P1,상,Low,2017-03-19,D77,2017-03-26,2017-03-19,D91
C3,완료,CH000002143,P1,상,Low,2017-03-19,D77,2017-03-26,2017-03-19,D91
C3,완료,CH000002144,P1,상,Low,2017-03-19,D16,2017-03-28,2017-04-04,D16
C3,완료,CH000002145,P1,상,Low,2017-03-19,D16,2017-03-28,2017-04-04,D16
C3,완료,CH000002146,P1,상,Low,2017-03-19,D16,2017-03-25,2017-04-01,D19
C3,완료,CH000002147,P1,상,Low,2017-03-19,D35,2017-03-28,2017-04-04,D16
C3,완료,CH000002148,P1,상,Low,2017-03-19,D35,2017-03-24,2017-04-01,D19
C3,완료,CH000002149,P1,상,Low,2017-03-19,D35,2017-03-28,2017-04-04,D16
C3,완료,CH000002150,P1,상,Low,2017-03-18,D16,2017-03-25,2017-03-26,D19
C3,완료,CH000002151,P1,상,Low,2017-03-18,D16,2017-04-28,2017-03-24,D17
C3,완료,CH000002152,P1,상,Low,2017-03-18,D16,2017-03-27,2017-04-10,D17
C3,완료,CH000002153,P1,상,Low,2017-03-18,D16,2017-03-19,2017-03-20,D17
C3,완료,CH000002154,P1,상,Low,2017-03-18,D16,2017-03-16,2017-03-20,D17
C3,완료,CH000002155,P1,상,Low,2017-03-18,D16,2017-03-30,2017-04-10,D17
C3,완료,CH000002156,P1,상,Low,2017-03-18,D16,2017-03-25,2017-03-26,D19
C3,완료,CH000002157,P1,상,Low,2017-03-18,D16,2017-03-27,2017-03-26,D23
C3,완료,CH000002158,P1,상,Low,2017-03-18,D36,2017-03-29,2017-04-10,D17
C3,완료,CH000002159,P1,상,Low,2017-03-18,D36,2017-03-23,2017-03-24,D17
C3,완료,CH000002160,P1,상,Low,2017-03-18,D36,2017-03-23,2017-03-24,D17
C3,완료,CH000002161,P1,상,Low,2017-03-18,D36,2017-03-23,2017-03-24,D17
C3,완료,CH000002162,P1,상,Low,2017-03-18,D36,2017-03-20,2017-03-20,D17
C3,완료,CH000002163,P1,상,Low,2017-03-18,D36,2017-03-20,2017-03-20,D17
C3,완료,CH000002164,P1,상,Low,2017-03-18,D23,2017-03-25,2017-03-26,D19
C3,완료,CH000002165,P1,상,Low,2017-03-18,D35,2017-03-25,2017-03-26,D19
C3,완료,CH000002166,P1,상,Low,2017-03-18,D35,2017-03-23,2017-03-23,D20
C3,완료,CH000002167,P1,상,Low,2017-03-18,D35,2017-03-25,2017-03-26,D19
C3,완료,CH000002168,P1,상,Low,2017-03-18,D35,2017-03-30,2017-04-10,D17
C3,완료,CH000002169,P1,상,Low,2017-03-18,D35,2017-03-25,2017-03-26,D20
C3,완료,CH000002170,P1,상,Low,2017-03-18,D77,2017-03-23,2017-03-24,D17
C3,완료,CH000002171,P1,상,Low,2017-03-18,D77,2017-03-30,2017-04-10,D17
C3,완료,CH000002172,P1,상,Low,2017-03-18,D77,2017-03-27,2017-04-10,D17
C3,완료,CH000002173,P1,상,Low,2017-03-18,D77,2017-03-20,2017-03-20,D17
C3,완료,CH000002174,P1,상,Low,2017-03-18,D77,2017-03-23,2017-04-10,D17
C3,완료,CH000002175,P1,상,Low,2017-03-18,D77,2017-03-30,2017-04-10,D17
C3,완료,CH000002176,P1,상,Low,2017-03-18,D77,2017-03-19,2017-03-20,D17
C3,완료,CH000002177,P1,상,Low,2017-03-18,D77,2017-03-20,2017-03-20,D17
C3,완료,CH000002178,P1,상,Low,2017-03-18,D77,2017-03-30,2017-04-10,D17
C3,완료,CH000002179,P1,상,Low,2017-03-18,D16,2017-04-28,2017-04-10,D17
C3,완료,CH000002180,P1,상,Low,2017-03-18,D16,2017-03-27,2017-04-10,D17
C3,완료,CH000002181,P1,상,Low,2017-03-18,D16,2017-03-19,2017-03-20,D17
C3,완료,CH000002182,P1,상,Low,2017-03-18,D16,2017-03-16,2017-03-20,D17
C3,완료,CH000002183,P1,상,Low,2017-03-18,D16,2017-03-30,2017-04-10,D17
C3,완료,CH000002184,P1,상,Low,2017-03-17,D16,2017-04-13,2017-04-13,D15
C3,완료,CH000002185,P1,상,Low,2017-03-17,D16,2017-03-20,2017-03-18,D19
C3,완료,CH000002186,P1,상,Low,2017-03-17,D16,2017-04-13,2017-04-13,D15
C3,완료,CH000002187,P1,상,Low,2017-03-17,D16,2017-03-20,2017-03-18,D19
C3,완료,CH000002188,P1,상,Low,2017-03-17,D16,2017-04-13,2017-04-13,D15
C3,완료,CH000002189,P1,상,Low,2017-03-17,D16,2017-04-13,2017-04-13,D15
C3,완료,CH000002190,P1,상,Low,2017-03-17,D16,2017-03-20,2017-03-18,D19
C3,완료,CH000002191,P1,상,Low,2017-03-17,D16,2017-04-13,2017-04-13,D15
C3,완료,CH000002192,P1,상,Low,2017-03-17,D16,2017-03-20,2017-03-18,D19
C3,완료,CH000002193,P1,상,Low,2017-03-17,D23,2017-03-18,2017-03-19,D21
C3,완료,CH000002194,P1,상,Low,2017-03-17,D23,2017-03-23,2017-03-24,D23
C3,완료,CH000002195,P1,상,Low,2017-03-17,D23,2017-03-26,2017-03-19,D91
C3,완료,CH000002196,P1,상,Low,2017-03-17,D35,2017-03-26,2017-03-19,D91
C3,완료,CH000002197,P1,상,Low,2017-03-17,D35,2017-04-13,2017-04-13,D15
C3,완료,CH000002198,P1,상,Low,2017-03-17,D35,2017-03-26,2017-03-19,D91
C2,완료,CH000002199,P1,상,Medium,2017-03-17,D36,2017-03-17,2017-03-17,D36
C3,완료,CH000002200,P1,상,Low,2017-03-16,D16,2017-03-23,2017-03-24,D23
C2,완료,CH000002201,P1,상,Medium,2017-03-16,D35,2017-03-16,2017-03-16,D35
C2,완료,CH000002202,P1,상,Medium,2017-03-16,D35,2017-03-16,2017-03-16,D35
C3,완료,CH000002203,P1,상,Low,2017-03-13,D19,2017-03-13,2017-03-13,D19
C3,완료,CH000002204,P1,상,Low,2017-03-13,D19,2017-03-20,2017-03-17,D19
C3,완료,CH000002205,P1,상,Low,2017-03-13,D16,2017-03-13,2017-03-17,D19
C3,완료,CH000002206,P1,상,Low,2017-03-13,D77,2017-03-18,2017-03-20,D17
C3,완료,CH000002207,P1,상,Low,2017-03-13,D77,2017-03-17,2017-03-20,D17
C3,완료,CH000002208,P1,상,Low,2017-03-13,D77,2017-03-17,2017-03-20,D17
C3,완료,CH000002209,P1,상,Low,2017-03-13,D77,2017-03-17,2017-03-20,D17
C3,완료,CH000002210,P1,상,Low,2017-03-13,D77,2017-03-17,2017-03-20,D17
C3,완료,CH000002211,P1,상,Low,2017-03-13,D77,2017-03-17,2017-03-20,D17
C3,완료,CH000002212,P1,상,Low,2017-03-13,D77,2017-03-17,2017-03-20,D17
C2,완료,CH000002213,P1,상,Medium,2017-03-13,D77,2017-03-13,2017-03-13,D77
C8,완료,CH000002214,P1,상,Low,2017-03-13,D16,2017-03-16,2017-03-23,D16
C8,완료,CH000002215,P1,상,Low,2017-03-13,D16,2017-03-19,2017-03-23,D16
C8,완료,CH000002216,P1,상,Low,2017-03-13,D16,2017-04-13,2017-04-21,D16
C8,완료,CH000002217,P1,상,Low,2017-03-13,D16,2017-04-14,2017-04-21,D16
C8,완료,CH000002218,P1,상,Low,2017-03-13,D16,2017-03-31,2017-03-23,D16
C8,완료,CH000002219,P1,중,Low,2017-03-13,D24,2017-03-19,2017-03-19,D16
C8,완료,CH000002220,P1,상,Low,2017-03-13,D24,2017-03-19,2017-03-19,D16
C3,완료,CH000002221,P1,상,Low,2017-03-12,D16,2017-03-13,2017-03-16,D15
C3,완료,CH000002222,P1,상,Low,2017-03-12,D16,2017-03-13,2017-03-16,D15
C2,완료,CH000002223,P1,상,Medium,2017-03-12,D77,2017-03-12,2017-03-12,D77
C3,완료,CH000002224,P1,상,Low,2017-03-11,D16,2017-03-20,2017-03-17,D19
C3,완료,CH000002225,P1,상,Low,2017-03-11,D16,2017-03-20,2017-03-17,D19
C3,완료,CH000002226,P1,상,Low,2017-03-11,D36,2017-03-12,2017-03-13,D17
C3,완료,CH000002227,P1,상,Low,2017-03-11,D36,2017-03-12,2017-03-13,D17
C3,완료,CH000002228,P1,상,Low,2017-03-11,D36,2017-03-12,2017-03-13,D17
C3,완료,CH000002229,P1,상,Low,2017-03-11,D36,2017-03-12,2017-03-13,D17
C3,완료,CH000002230,P1,상,Low,2017-03-11,D77,2017-03-17,2017-03-20,D17
C3,완료,CH000002231,P1,상,Low,2017-03-11,D77,2017-03-17,2017-03-13,D17
C3,완료,CH000002232,P1,상,Low,2017-03-11,D77,2017-03-12,2017-03-13,D17
C3,완료,CH000002233,P1,상,Low,2017-03-11,D18,2018-01-21,2018-02-01,D17
C3,완료,CH000002234,P1,상,Low,2017-03-11,D18,2017-03-13,2017-03-13,D17
C3,완료,CH000002235,P1,상,Low,2017-03-11,D18,2017-03-12,2017-03-13,D17
C2,완료,CH000002236,P1,상,Medium,2017-03-11,D19,2017-03-11,2017-03-11,D19
C3,완료,CH000002237,P1,상,Low,2017-03-10,D40,2017-03-11,2017-03-11,D19
