No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
377,DPBOM000003151,의장(설치),F1,D1,D3,2022-10-22,2022-04-23
378,DPBOM000003152,의장(설치),F1,D1,D3,2022-12-01,2022-04-23
379,DPBOM000003153,철의장,F1,D1,D3,2022-11-06,2022-05-05
380,DPBOM000002324,의장(설치),F6,,D8,2023-02-23,2022-06-26
381,DPBOM000002737,의장(설치),F6,,D8,2022-12-23,2022-07-22
382,DPBOM000002634,의장(설치),F6,,D8,2022-12-01,2022-07-30
383,DPBOM000002722,의장(설치),F6,,D8,2022-07-23,2022-06-19
384,DPBOM000003158,의장(설치),F6,,D8,2022-07-23,2022-05-12
385,DPBOM000002723,의장(설치),F6,,D8,2023-01-05,2022-06-19
386,DPBOM000003160,의장(설치),F6,,D8,2023-01-05,2022-05-12
387,DPBOM000003161,의장(설치),F6,,D8,2022-12-23,2022-05-12
388,DPBOM000002768,의장(설치),F6,,D8,2022-07-23,2022-06-19
389,DPBOM000002769,의장(설치),F6,,D8,2023-01-23,2022-06-19
390,DPBOM000002773,의장(설치),F6,,D8,2023-02-23,2022-06-26
391,DPBOM000002772,의장(설치),F6,,D8,2023-02-16,2022-12-24
392,DPBOM000002739,의장(설치),F6,,D8,2022-12-23,2022-07-22
393,DPBOM000002740,의장(설치),F6,,D8,2022-12-19,2022-12-12
394,DPBOM000003168,의장(설치),F5,,D7,2022-07-23,
395,DPBOM000003169,의장(설치),F5,,D7,2022-11-28,
396,DPBOM000002700,의장(설치),F5,,D7,2022-11-24,2022-11-24
397,DPBOM000001200,의장(설치),F9,,D8,2022-07-23,2022-05-17
398,DPBOM000001201,의장(설치),F9,,D8,2022-12-01,2022-05-17
399,DPBOM000002334,의장(설치),F6,,D8,2022-07-23,2022-07-21
400,DPBOM000002335,의장(설치),F6,,D8,2022-07-23,2022-07-23
401,DPBOM000002337,의장(설치),F6,,D8,2022-07-23,2022-06-06
402,DPBOM000003176,의장(설치),F1,D1,D3,2022-12-01,2022-06-11
403,DPBOM000003177,의장(설치),F9,,D8,2022-12-01,2022-06-10
404,DPBOM000002702,의장(설치),F6,,D8,2022-12-01,2022-07-23
405,DPBOM000002714,의장(설치),F1,D1,D3,2022-12-01,2022-07-01
406,DPBOM000003180,철의장,F1,D1,D3,2022-11-06,2022-04-11
407,DPBOM000003181,의장(설치),F9,,D8,2022-12-01,2022-06-10
408,DPBOM000002338,의장(설치),F6,,D8,2022-12-23,2022-07-21
409,DPBOM000002339,의장(설치),F6,,D8,2022-12-23,2022-07-23
410,DPBOM000002341,의장(설치),F6,,D8,2022-12-23,2022-06-06
411,DPBOM000001823,의장(설치),F9,,D8,2022-11-26,2022-05-17
412,DPBOM000003186,의장(설치),F5,,D7,2022-07-23,2022-07-21
413,DPBOM000002342,의장(설치),F6,,D8,2022-08-04,2022-06-26
414,DPBOM000002343,의장(설치),F6,,D8,2023-02-23,2022-06-26
415,DPBOM000002344,의장(설치),F6,,D8,2022-08-04,2022-07-22
416,DPBOM000002230,의장(설치),F6,,D8,2022-07-02,2022-06-26
417,DPBOM000000851,목의,F6,,D8,2022-07-02,2022-05-30
418,DPBOM000003192,의장(설치),F6,,D8,2023-02-06,2022-06-26
419,DPBOM000002743,의장(설치),F6,,D8,2023-02-23,2022-07-22
420,DPBOM000003194,의장(설치),F6,,D8,2022-08-04,2022-07-30
421,DPBOM000003195,목의,F6,,D8,2022-07-02,2022-05-27
422,DPBOM000002703,의장(설치),F6,,D8,2022-12-26,2022-07-30
423,DPBOM000002724,의장(설치),F6,,D8,2022-08-04,2022-06-19
424,DPBOM000003198,의장(설치),F6,,D8,2022-08-04,2022-05-12
425,DPBOM000002725,의장(설치),F6,,D8,2023-01-05,2022-06-19
426,DPBOM000003200,의장(설치),F6,,D8,2023-01-05,2022-05-12
427,DPBOM000002726,의장(설치),F6,,D8,2023-01-05,2022-05-12
428,DPBOM000002345,의장(설치),F6,,D8,2022-08-04,2022-06-19
429,DPBOM000002770,의장(설치),F6,,D8,2023-01-23,2022-06-19
430,DPBOM000002346,의장(설치),F6,,D8,2022-08-04,2022-07-22
431,DPBOM000002347,의장(설치),F6,,D8,2022-08-04,2022-06-26
432,DPBOM000002348,의장(설치),F6,,D8,2022-08-04,2022-07-30
433,DPBOM000000852,목의,F6,,D8,2022-07-02,2022-05-13
434,DPBOM000002662,의장(설치),F6,,D8,2023-02-23,2022-06-26
435,DPBOM000002657,의장(설치),F6,,D8,2023-02-23,2022-07-30
436,DPBOM000000853,목의,F6,,D8,2023-01-28,2022-05-13
437,DPBOM000002744,의장(설치),F6,,D8,2023-02-23,2022-07-22
438,DPBOM000002745,의장(설치),F6,,D8,2023-02-23,2022-07-30
439,DPBOM000002746,의장(설치),F6,,D8,2023-02-23,2022-06-13
440,DPBOM000003214,의장(설치),F5,,D7,2022-07-23,2022-07-23
441,DPBOM000003215,의장(설치),F5,,D7,2022-11-28,
442,DPBOM000002352,의장(설치),F5,,D7,2022-08-04,2022-06-27
443,DPBOM000000854,철의장,F5,,D7,2022-07-02,2022-05-27
444,DPBOM000002635,의장(설치),F5,,D7,2022-12-01,2022-06-27
445,DPBOM000000855,철의장,F5,,D7,2022-11-06,2022-09-03
446,DPBOM000001205,의장(설치),F9,,D8,2022-08-04,2022-05-17
447,DPBOM000003221,의장(설치),F2,,D4,2022-08-04,2022-04-25
448,DPBOM000000856,제작,F9,,D8,2022-07-02,2022-05-27
449,DPBOM000003223,제작,F2,,D4,2022-07-02,2022-04-14
450,DPBOM000000857,Supp 제작,F9,,D8,2022-07-02,2022-05-27
451,DPBOM000001206,의장(설치),F9,,D8,2022-12-01,2022-05-17
452,DPBOM000000859,제작,F9,,D8,2022-10-14,2022-09-24
453,DPBOM000000860,Supp 제작,F9,,D8,2022-10-14,2022-09-24
454,DPBOM000000861,철의장,F9,,D8,2022-11-06,2022-05-05
455,DPBOM000002353,의장(설치),F6,,D8,2022-08-04,2022-07-21
456,DPBOM000002354,의장(설치),F6,,D8,2022-08-04,2022-07-23
457,DPBOM000002355,의장(설치),F1,D1,D3,2022-08-04,2022-05-06
458,DPBOM000002356,의장(설치),F6,,D8,2022-08-04,2022-06-06
459,DPBOM000003233,철의장,F6,,D8,2022-07-02,2022-05-16
460,DPBOM000000862,철의장,F6,,D8,2022-07-02,2022-05-26
461,DPBOM000000863,철의장,F1,D1,D3,2022-07-02,2022-03-21
462,DPBOM000002658,의장(설치),F6,,D8,2022-12-01,2022-07-23
463,DPBOM000002357,의장(설치),F6,,D8,2022-12-23,2022-07-21
464,DPBOM000002358,의장(설치),F6,,D8,2022-12-23,2022-07-23
465,DPBOM000002359,의장(설치),F6,,D8,2022-12-23,2022-06-06
466,DPBOM000001208,의장(설치),F9,,D8,2022-08-04,2022-05-17
467,DPBOM000000864,철의장,F9,,D8,2022-07-02,2022-03-13
468,DPBOM000001209,의장(설치),F9,,D8,2022-12-26,2022-05-17
469,DPBOM000003243,의장(설치),F5,,D7,2022-09-17,2022-09-16
470,DPBOM000001210,의장(설치),F9,,D8,2022-08-04,2022-05-17
471,DPBOM000001211,의장(설치),F9,,D8,2022-12-01,2022-05-17
472,DPBOM000003246,의장(설치),F9,,D8,2022-08-04,2022-05-17
473,DPBOM000003247,의장(설치),F9,,D8,2022-12-01,2022-05-17
474,DPBOM000002402,의장(설치),F6,,D8,2022-07-29,2022-06-26
475,DPBOM000002403,의장(설치),F6,,D8,2023-02-23,2022-06-26
476,DPBOM000002404,의장(설치),F6,,D8,2022-07-29,2022-07-22
477,DPBOM000002278,의장(설치),F6,,D8,2022-07-07,2022-06-26
478,DPBOM000000872,목의,F6,,D8,2022-06-26,2022-05-30
479,DPBOM000002747,의장(설치),F6,,D8,2022-12-23,2022-07-22
480,DPBOM000002405,의장(설치),F6,,D8,2022-07-29,2022-06-19
481,DPBOM000002406,의장(설치),F6,,D8,2022-07-29,2022-05-12
482,DPBOM000002407,의장(설치),F6,,D8,2023-01-05,2022-06-19
483,DPBOM000003257,의장(설치),F6,,D8,2023-01-05,2022-05-12
484,DPBOM000002727,의장(설치),F6,,D8,2022-12-23,2022-05-12
485,DPBOM000002408,의장(설치),F6,,D8,2022-07-29,2022-06-19
486,DPBOM000002409,의장(설치),F6,,D8,2023-01-20,2022-06-19
487,DPBOM000002410,의장(설치),F6,,D8,2022-07-29,2022-07-22
488,DPBOM000002411,의장(설치),F6,,D8,2022-07-29,2022-06-26
489,DPBOM000002412,의장(설치),F6,,D8,2022-07-29,2022-07-30
490,DPBOM000000873,목의,F6,,D8,2022-06-26,2022-05-13
491,DPBOM000002659,의장(설치),F6,,D8,2023-02-23,2022-06-26
492,DPBOM000002642,의장(설치),F6,,D8,2023-02-23,2022-07-30
493,DPBOM000002748,의장(설치),F6,,D8,2022-12-23,2022-07-22
494,DPBOM000002749,의장(설치),F6,,D8,2022-12-23,2022-07-30
495,DPBOM000002750,의장(설치),F6,,D8,2022-12-23,2022-06-13
496,DPBOM000003270,의장(설치),F5,,D7,2022-07-29,
497,DPBOM000003271,의장(설치),F5,,D7,2023-01-09,
498,DPBOM000002416,의장(설치),F5,,D7,2022-07-29,2022-06-18
499,DPBOM000000874,철의장,F5,,D7,2022-06-26,2022-06-02
500,DPBOM000002417,의장(설치),F5,,D7,2022-12-01,2022-06-18
501,DPBOM000002418,의장(설치),F5,,D7,2022-11-24,2022-11-24
502,DPBOM000001212,의장(설치),F9,,D8,2022-07-29,2022-05-16
503,DPBOM000000875,제작,F9,,D8,2022-06-26,2022-04-21
504,DPBOM000000877,철의장,F9,,D8,2022-06-25,2022-03-13
505,DPBOM000001213,의장(설치),F9,,D8,2022-12-01,2022-05-16
506,DPBOM000002419,의장(설치),F6,,D8,2022-07-29,2022-07-21
507,DPBOM000002420,의장(설치),F6,,D8,2022-07-29,2022-07-23
508,DPBOM000002421,의장(설치),F6,,D8,2022-07-29,2022-06-06
509,DPBOM000003283,철의장,F6,,D8,2022-06-26,2022-05-16
510,DPBOM000000881,철의장,F6,,D8,2022-06-26,2022-05-26
511,DPBOM000002422,의장(설치),F6,,D8,2022-12-01,2022-07-23
512,DPBOM000002423,의장(설치),F6,,D8,2022-12-23,2022-07-21
513,DPBOM000002424,의장(설치),F6,,D8,2022-12-23,2022-07-23
514,DPBOM000002425,의장(설치),F6,,D8,2022-12-23,2022-06-06
515,DPBOM000001283,의장(설치),F9,,D8,2022-07-29,2022-05-16
516,DPBOM000001198,철의장,F9,,D8,2022-06-25,2022-03-13
517,DPBOM000003291,의장(설치),F9,,D8,2022-12-01,2022-05-16
518,DPBOM000002440,의장(설치),F6,,D8,2022-08-01,2022-06-26
519,DPBOM000002441,의장(설치),F6,,D8,2023-02-23,2022-06-26
520,DPBOM000002442,의장(설치),F6,,D8,2022-08-01,2022-07-22
521,DPBOM000002300,의장(설치),F6,,D8,2022-07-10,2022-06-26
522,DPBOM000002751,의장(설치),F6,,D8,2022-12-23,2022-07-22
523,DPBOM000002443,의장(설치),F6,,D8,2022-08-01,2022-06-19
524,DPBOM000002444,의장(설치),F6,,D8,2022-08-01,2022-05-12
525,DPBOM000002445,의장(설치),F6,,D8,2023-01-05,2022-06-19
526,DPBOM000003300,의장(설치),F6,,D8,2023-01-05,2022-05-12
527,DPBOM000003301,의장(설치),F6,,D8,2022-12-23,2022-05-12
528,DPBOM000002446,의장(설치),F6,,D8,2022-08-01,2022-06-19
529,DPBOM000002447,의장(설치),F6,,D8,2023-01-08,2022-06-19
530,DPBOM000002448,의장(설치),F6,,D8,2022-08-01,2022-07-22
531,DPBOM000002489,의장(설치),F6,,D8,2022-08-01,2022-06-26
532,DPBOM000002449,의장(설치),F6,,D8,2022-08-01,2022-07-30
533,DPBOM000000882,목의,F6,,D8,2022-07-01,2022-05-13
534,DPBOM000002490,의장(설치),F6,,D8,2023-02-23,2022-06-26
535,DPBOM000002451,의장(설치),F6,,D8,2023-02-23,2022-07-30
536,DPBOM000002752,의장(설치),F6,,D8,2022-12-23,2022-07-22
537,DPBOM000002753,의장(설치),F6,,D8,2022-12-23,2022-07-30
538,DPBOM000002754,의장(설치),F6,,D8,2022-12-23,2022-06-13
539,DPBOM000003313,의장(설치),F5,,D7,2022-08-01,
540,DPBOM000003314,의장(설치),F5,,D7,2022-11-28,
541,DPBOM000002453,의장(설치),F5,,D7,2022-08-01,2022-06-18
542,DPBOM000002454,의장(설치),F5,,D7,2022-12-01,2022-06-18
543,DPBOM000002455,의장(설치),F5,,D7,2022-11-24,2022-11-24
544,DPBOM000001214,의장(설치),F9,,D8,2022-08-01,2022-06-27
545,DPBOM000000883,제작,F9,,D8,2022-07-01,2022-04-15
546,DPBOM000000884,Supp 제작,F9,,D8,2022-07-01,2022-10-15
547,DPBOM000000885,철의장,F9,,D8,2022-06-30,2022-03-13
548,DPBOM000002456,의장(설치),F6,,D8,2022-08-01,2022-07-21
549,DPBOM000002457,의장(설치),F6,,D8,2022-08-01,2022-07-23
550,DPBOM000002491,의장(설치),F6,,D8,2022-08-01,2022-06-06
551,DPBOM000003325,철의장,F6,,D8,2022-07-01,2022-05-16
552,DPBOM000000889,철의장,F6,,D8,2022-07-01,2022-05-29
553,DPBOM000002458,의장(설치),F6,,D8,2022-12-01,2022-07-23
554,DPBOM000002459,의장(설치),F6,,D8,2022-12-23,2022-07-21
555,DPBOM000002460,의장(설치),F6,,D8,2022-12-23,2022-07-23
556,DPBOM000002492,의장(설치),F6,,D8,2022-12-23,2022-06-06
557,DPBOM000001324,의장(설치),F9,,D8,2022-08-01,2022-06-27
558,DPBOM000001260,철의장,F9,,D8,2022-06-30,2022-03-13
559,DPBOM000002493,의장(설치),F6,,D8,2022-08-06,2022-06-26
560,DPBOM000002494,의장(설치),F6,,D8,2023-02-23,2022-06-26
561,DPBOM000002495,의장(설치),F6,,D8,2022-08-06,2022-07-22
562,DPBOM000002313,의장(설치),F6,,D8,2022-07-22,2022-06-26
563,DPBOM000000890,목의,F6,,D8,2022-07-04,2022-05-30
564,DPBOM000002755,의장(설치),F6,,D8,2022-12-23,2022-07-22
565,DPBOM000002496,의장(설치),F6,,D8,2022-08-06,2022-06-19
566,DPBOM000002497,의장(설치),F6,,D8,2022-08-06,2022-05-12
567,DPBOM000002498,의장(설치),F6,,D8,2023-01-05,2022-06-19
568,DPBOM000003342,의장(설치),F6,,D8,2023-01-05,2022-05-12
569,DPBOM000003343,의장(설치),F6,,D8,2022-12-23,2022-05-12
570,DPBOM000002499,의장(설치),F6,,D8,2022-08-06,2022-06-19
571,DPBOM000002500,의장(설치),F6,,D8,2023-01-08,2022-06-19
572,DPBOM000002501,의장(설치),F6,,D8,2022-08-06,2022-07-22
573,DPBOM000002544,의장(설치),F6,,D8,2022-08-06,2022-06-26
574,DPBOM000002502,의장(설치),F6,,D8,2022-08-06,2022-07-30
575,DPBOM000000891,목의,F6,,D8,2022-07-04,2022-05-13
576,DPBOM000002545,의장(설치),F6,,D8,2023-02-23,2022-06-26
577,DPBOM000002504,의장(설치),F6,,D8,2023-02-23,2022-07-30
578,DPBOM000002756,의장(설치),F6,,D8,2022-12-23,2022-07-22
579,DPBOM000002757,의장(설치),F6,,D8,2022-12-23,2022-07-30
580,DPBOM000002758,의장(설치),F6,,D8,2022-12-23,2022-06-13
581,DPBOM000003355,의장(설치),F5,,D7,2022-08-06,
582,DPBOM000003356,의장(설치),F5,,D7,2022-11-28,
583,DPBOM000002506,의장(설치),F5,,D7,2022-08-06,2022-06-18
584,DPBOM000002507,의장(설치),F5,,D7,2022-12-01,2022-06-18
585,DPBOM000002508,의장(설치),F5,,D7,2022-11-24,2022-11-24
586,DPBOM000002509,의장(설치),F9,,D8,2022-08-06,2022-05-16
587,DPBOM000000892,제작,F9,,D8,2022-07-04,2022-04-21
588,DPBOM000000893,Supp 제작,F9,,D8,2022-07-04,2022-10-15
589,DPBOM000000894,철의장,F9,,D8,2022-07-03,2022-03-13
590,DPBOM000002510,의장(설치),F9,,D8,2022-12-01,2022-05-16
591,DPBOM000002511,의장(설치),F6,,D8,2022-08-06,2022-07-21
592,DPBOM000002512,의장(설치),F6,,D8,2022-08-06,2022-07-23
593,DPBOM000002546,의장(설치),F6,,D8,2022-08-06,2022-06-06
594,DPBOM000003368,철의장,F6,,D8,2022-07-04,2022-05-16
595,DPBOM000000898,철의장,F6,,D8,2022-07-04,2022-05-29
596,DPBOM000002513,의장(설치),F6,,D8,2022-12-01,2022-07-23
597,DPBOM000002514,의장(설치),F6,,D8,2022-12-23,2022-07-21
598,DPBOM000002515,의장(설치),F6,,D8,2022-12-23,2022-07-23
599,DPBOM000002547,의장(설치),F6,,D8,2022-12-23,2022-06-06
600,DPBOM000002516,의장(설치),F9,,D8,2022-08-06,2022-05-16
601,DPBOM000001261,철의장,F9,,D8,2022-07-04,2022-04-23
602,DPBOM000003376,의장(설치),F9,,D8,2022-12-01,2022-05-16
603,DPBOM000003377,의장(설치),F6,,D8,2022-08-28,2022-06-26
604,DPBOM000003378,의장(설치),F6,,D8,2023-02-23,2022-06-26
605,DPBOM000003379,의장(설치),F6,,D8,2022-08-28,2022-07-22
606,DPBOM000003380,의장(설치),F6,,D8,2022-07-25,2022-06-26
607,DPBOM000003381,의장(설치),F6,,D8,2022-12-23,2022-07-22
608,DPBOM000003382,의장(설치),F6,,D8,2022-08-28,2022-06-19
609,DPBOM000003383,의장(설치),F6,,D8,2022-08-28,2022-05-12
610,DPBOM000003384,의장(설치),F6,,D8,2023-01-05,2022-06-19
611,DPBOM000003385,의장(설치),F6,,D8,2023-01-05,2022-05-12
612,DPBOM000003386,의장(설치),F6,,D8,2022-12-23,2022-05-12
613,DPBOM000003387,의장(설치),F6,,D8,2022-08-28,2022-06-19
614,DPBOM000003388,의장(설치),F6,,D8,2023-01-08,2022-06-19
615,DPBOM000003389,의장(설치),F6,,D8,2022-08-28,2022-07-22
616,DPBOM000003390,의장(설치),F6,,D8,2022-08-28,2022-06-26
617,DPBOM000003391,의장(설치),F6,,D8,2022-08-28,2022-07-30
618,DPBOM000003392,목의,F6,,D8,2022-07-09,2022-05-13
619,DPBOM000003393,의장(설치),F6,,D8,2023-02-23,2022-06-26
620,DPBOM000003394,의장(설치),F6,,D8,2023-02-23,2022-07-30
621,DPBOM000003395,의장(설치),F6,,D8,2022-12-23,2022-07-22
622,DPBOM000003396,의장(설치),F6,,D8,2022-12-23,2022-07-30
623,DPBOM000003397,의장(설치),F6,,D8,2022-12-23,2022-06-13
624,DPBOM000003398,의장(설치),F5,,D7,2022-08-11,
625,DPBOM000003399,의장(설치),F5,,D7,2022-11-28,
626,DPBOM000003400,의장(설치),F5,,D7,2022-08-28,2022-06-18
627,DPBOM000003401,철의장,F5,,D7,2022-07-09,2022-09-04
628,DPBOM000003402,의장(설치),F5,,D7,2022-12-01,2022-06-18
629,DPBOM000003403,의장(설치),F5,,D7,2022-11-24,2022-11-24
630,DPBOM000003404,의장(설치),F9,,D8,2022-08-28,2022-05-16
631,DPBOM000003405,제작,F9,,D8,2022-07-09,2022-05-01
632,DPBOM000003406,Supp 제작,F9,,D8,2022-07-09,2022-05-01
633,DPBOM000003407,철의장,F9,,D8,2022-07-08,2022-03-13
634,DPBOM000003408,의장(설치),F9,,D8,2022-12-01,2022-05-16
635,DPBOM000003409,의장(설치),F6,,D8,2022-08-28,2022-07-21
636,DPBOM000003410,의장(설치),F6,,D8,2022-08-28,2022-07-23
637,DPBOM000003411,의장(설치),F6,,D8,2022-08-28,2022-06-06
638,DPBOM000003412,철의장,F6,,D8,2022-07-09,2022-05-16
639,DPBOM000003413,철의장,F6,,D8,2022-07-09,2022-05-29
640,DPBOM000003414,의장(설치),F6,,D8,2022-12-01,2022-07-23
641,DPBOM000003415,의장(설치),F6,,D8,2022-12-23,2022-07-21
642,DPBOM000003416,의장(설치),F6,,D8,2022-12-23,2022-07-23
643,DPBOM000003417,의장(설치),F6,,D8,2022-12-23,2022-06-06
644,DPBOM000003418,의장(설치),F9,,D8,2022-08-28,2022-05-16
645,DPBOM000003419,철의장,F9,,D8,2022-07-08,2022-03-13
646,DPBOM000003420,의장(설치),F9,,D8,2022-12-01,2022-05-16
647,DPBOM000003421,의장(설치),F6,,D8,2022-08-28,2022-06-26
648,DPBOM000003422,의장(설치),F6,,D8,2023-02-23,2022-06-26
649,DPBOM000003423,의장(설치),F6,,D8,2022-08-28,2022-07-22
650,DPBOM000003424,의장(설치),F6,,D8,2022-12-23,2022-07-22
651,DPBOM000003425,의장(설치),F6,,D8,2022-08-28,2022-06-19
652,DPBOM000003426,의장(설치),F6,,D8,2022-08-28,2022-05-12
653,DPBOM000003427,의장(설치),F6,,D8,2023-01-05,2022-06-19
654,DPBOM000003428,의장(설치),F6,,D8,2023-01-05,2022-05-12
655,DPBOM000003429,의장(설치),F6,,D8,2022-12-23,2022-05-12
656,DPBOM000003430,의장(설치),F6,,D8,2022-08-28,2022-06-19
657,DPBOM000003431,의장(설치),F6,,D8,2023-01-28,2022-06-19
658,DPBOM000003432,의장(설치),F6,,D8,2022-08-28,2022-07-22
659,DPBOM000003433,의장(설치),F6,,D8,2022-12-23,2022-06-13
660,DPBOM000003434,의장(설치),F5,,D7,2022-08-13,
661,DPBOM000003435,의장(설치),F5,,D7,2022-11-28,
662,DPBOM000003436,의장(설치),F5,,D7,2022-08-28,2022-06-18
663,DPBOM000003437,철의장,F5,,D7,2022-07-11,2022-09-04
664,DPBOM000003438,의장(설치),F5,,D7,2022-12-01,2022-06-18
665,DPBOM000003439,의장(설치),F9,,D8,2022-08-28,2022-05-16
666,DPBOM000003440,제작,F9,,D8,2022-07-11,2022-05-01
667,DPBOM000003441,Supp 제작,F9,,D8,2022-07-11,2022-05-01
668,DPBOM000003442,철의장,F9,,D8,2022-07-10,2022-03-13
669,DPBOM000003443,의장(설치),F9,,D8,2022-12-01,2022-05-16
670,DPBOM000003444,의장(설치),F6,,D8,2022-08-28,2022-07-21
671,DPBOM000003445,의장(설치),F6,,D8,2022-08-28,2022-07-23
672,DPBOM000003446,의장(설치),F6,,D8,2022-08-28,2022-06-06
673,DPBOM000003447,철의장,F6,,D8,2022-07-11,2022-05-16
674,DPBOM000003448,철의장,F6,,D8,2022-07-11,2022-05-29
675,DPBOM000003449,의장(설치),F6,,D8,2022-12-01,2022-07-23
676,DPBOM000003450,의장(설치),F6,,D8,2022-12-23,2022-07-21
677,DPBOM000003451,의장(설치),F6,,D8,2022-12-23,2022-07-23
678,DPBOM000003452,의장(설치),F6,,D8,2022-12-23,2022-06-06
679,DPBOM000003453,의장(설치),F9,,D8,2022-08-28,2022-05-16
680,DPBOM000003454,철의장,F9,,D8,2022-07-11,2022-05-01
681,DPBOM000003455,의장(설치),F9,,D8,2022-12-01,2022-05-16
682,DPBOM000002548,의장(설치),F6,,D8,2022-08-15,2022-06-26
683,DPBOM000002549,의장(설치),F6,,D8,2023-02-23,2022-06-26
684,DPBOM000002550,의장(설치),F6,,D8,2022-08-15,2022-07-22
685,DPBOM000002395,의장(설치),F6,,D8,2022-08-01,2022-06-26
686,DPBOM000002759,의장(설치),F6,,D8,2022-12-23,2022-07-22
687,DPBOM000002551,의장(설치),F6,,D8,2022-08-15,2022-06-19
688,DPBOM000002552,의장(설치),F6,,D8,2022-08-15,2022-05-12
689,DPBOM000002553,의장(설치),F6,,D8,2023-01-05,2022-06-19
690,DPBOM000003464,의장(설치),F6,,D8,2023-01-05,2022-05-12
691,DPBOM000002728,의장(설치),F6,,D8,2022-12-23,2022-05-12
692,DPBOM000002554,의장(설치),F6,,D8,2022-08-15,2022-06-19
693,DPBOM000002555,의장(설치),F6,,D8,2023-01-08,2022-06-19
694,DPBOM000002556,의장(설치),F6,,D8,2022-08-15,2022-07-22
695,DPBOM000002591,의장(설치),F6,,D8,2022-08-15,2022-06-26
696,DPBOM000002557,의장(설치),F6,,D8,2022-08-15,2022-08-18
697,DPBOM000002558,의장(설치),F6,,D8,2022-08-15,2022-07-22
698,DPBOM000000899,목의,F6,,D8,2022-07-22,2022-05-13
699,DPBOM000002592,의장(설치),F6,,D8,2023-02-23,2022-06-26
700,DPBOM000002559,의장(설치),F6,,D8,2023-02-23,2022-08-18
701,DPBOM000002760,의장(설치),F6,,D8,2022-12-23,2022-07-22
702,DPBOM000002761,의장(설치),F6,,D8,2022-12-23,2022-08-18
703,DPBOM000002762,의장(설치),F6,,D8,2022-12-23,2022-06-13
704,DPBOM000002763,의장(설치),F6,,D8,2022-12-23,2022-07-22
705,DPBOM000003479,의장(설치),F5,,D7,2022-08-15,
706,DPBOM000003480,의장(설치),F5,,D7,2023-03-13,
707,DPBOM000002560,의장(설치),F5,,D7,2022-08-15,2022-07-23
708,DPBOM000001310,철의장,F5,,D7,2022-07-22,2022-05-15
709,DPBOM000002561,의장(설치),F5,,D7,2022-12-01,2022-07-23
710,DPBOM000003484,의장(설치),F5,,D7,2022-12-01,2022-10-23
711,DPBOM000001216,의장(설치),F9,,D8,2022-08-15,2022-06-19
712,DPBOM000000900,제작,F9,,D8,2022-07-22,2022-05-07
713,DPBOM000000901,Supp 제작,F9,,D8,2022-07-22,2022-05-07
714,DPBOM000000902,철의장,F9,,D8,2022-07-22,2022-05-15
715,DPBOM000001217,의장(설치),F9,,D8,2022-12-01,2022-06-19
716,DPBOM000002562,의장(설치),F6,,D8,2022-08-15,2022-07-21
717,DPBOM000002563,의장(설치),F6,,D8,2022-08-15,2022-07-21
718,DPBOM000002564,의장(설치),F6,,D8,2022-08-15,2022-07-23
719,DPBOM000002593,의장(설치),F6,,D8,2022-08-15,2022-06-06
720,DPBOM000000906,철의장,F6,,D8,2022-07-22,2022-05-23
721,DPBOM000000907,철의장,F6,,D8,2022-07-22,2022-05-29
722,DPBOM000002637,의장(설치),F6,,D8,2022-12-01,2022-07-23
723,DPBOM000002764,의장(설치),F6,,D8,2022-12-23,2022-07-21
724,DPBOM000002765,의장(설치),F6,,D8,2022-12-23,2022-07-21
725,DPBOM000002766,의장(설치),F6,,D8,2022-12-23,2022-07-23
726,DPBOM000002638,의장(설치),F6,,D8,2022-12-23,2022-06-06
727,DPBOM000003501,철의장,F6,,D8,2022-11-28,2022-05-23
728,DPBOM000001426,의장(설치),F9,,D8,2022-08-15,2022-06-19
729,DPBOM000001311,철의장,F9,,D8,2022-07-21,2022-03-13
730,DPBOM000003504,의장(설치),F9,,D8,2022-12-01,2022-06-19
731,DPBOM000003505,의장(설치),F5,,D7,2022-07-23,
732,DPBOM000003506,의장(설치),F6,,D8,2022-07-22,2022-07-21
733,DPBOM000003507,의장(설치),F10,,D9,2022-04-11,2022-04-11
734,DPBOM000000041,계획,F3,,D5,2022-04-07,2022-04-03
735,DPBOM000003509,의장(설치),F8,,D5,2022-06-12,2022-04-04
736,DPBOM000003510,철의장,F8,,D5,2022-05-20,2022-04-01
737,DPBOM000000911,의장(설치),F11,,D6,2022-07-23,2022-07-21
738,DPBOM000000626,철의장,F11,,D6,2022-06-18,2022-03-17
739,DPBOM000000204,의장(설치),F3,,D5,2022-06-12,2022-06-02
740,DPBOM000000139,제작,F3,,D5,2022-05-20,2022-04-03
