No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
1436,DPBOM000000412,Supp 제작,F3,,D5,2022-08-06,2022-08-05
1437,DPBOM000007711,의장(설치),F2,,D4,2022-09-04,2022-08-18
1438,DPBOM000002199,의장(설치),F2,,D4,2022-10-30,2022-10-30
1439,DPBOM000002254,의장(설치),F3,,D5,2022-09-11,2022-09-11
1440,DPBOM000000414,제작,F3,,D5,2022-08-06,2022-08-05
1441,DPBOM000007715,Supp 제작,F3,,D5,2022-07-21,2022-07-21
1442,DPBOM000002149,의장(설치),F3,,D5,2022-11-03,2022-10-31
1443,DPBOM000000248,제작,F3,,D5,2022-07-21,2022-07-21
1444,DPBOM000004728,Supp 제작,F3,,D5,2022-07-29,2022-07-29
1445,DPBOM000002294,의장(설치),F4,,D6,2022-09-11,2022-09-11
1446,DPBOM000007720,의장(설치),F1,,D3,2022-09-04,2022-09-04
1447,DPBOM000000418,철의장,F4,,D6,2022-08-14,2022-06-05
1448,DPBOM000007722,철의장,F1,,D3,2022-08-06,2022-08-06
1449,DPBOM000000465,의장(설치),F3,,D5,2022-08-18,2022-08-18
1450,DPBOM000000208,제작,F3,,D5,2022-07-22,2022-07-22
1451,DPBOM000007725,Supp 제작,F3,,D5,2022-07-22,2022-07-22
1452,DPBOM000000466,의장(설치),F3,,D5,2022-08-18,2022-08-18
1453,DPBOM000000209,제작,F3,,D5,2022-07-22,2022-07-22
1454,DPBOM000000210,Supp 제작,F3,,D5,2022-07-22,2022-07-22
1455,DPBOM000007729,의장(설치),F2,,D4,2022-08-19,2022-08-07
1456,DPBOM000000467,의장(설치),F3,,D5,2022-08-19,2022-08-18
1457,DPBOM000007731,제작,F2,,D4,2022-07-24,2022-07-22
1458,DPBOM000000211,제작,F3,,D5,2022-07-24,2022-07-24
1459,DPBOM000007733,Supp 제작,F2,,D4,2022-07-24,2022-07-22
1460,DPBOM000007734,의장(설치),F2,,D4,2022-08-19,2022-08-07
1461,DPBOM000000468,의장(설치),F3,,D5,2022-08-19,2022-08-18
1462,DPBOM000007736,제작,F2,,D4,2022-07-24,2022-07-22
1463,DPBOM000000213,제작,F3,,D5,2022-07-24,2022-07-24
1464,DPBOM000007738,Supp 제작,F2,,D4,2022-07-24,2022-07-22
1465,DPBOM000007739,의장(설치),F2,,D4,2022-08-08,2022-08-07
1466,DPBOM000007740,제작,F2,,D4,2022-07-24,2022-07-24
1467,DPBOM000007741,Supp 제작,F2,,D4,2022-07-24,2022-07-24
1468,DPBOM000007742,의장(설치),F2,,D4,2022-08-08,2022-08-07
1469,DPBOM000007743,제작,F2,,D4,2022-07-24,2022-07-24
1470,DPBOM000007744,Supp 제작,F2,,D4,2022-07-24,2022-07-24
1471,DPBOM000007745,의장(설치),F2,,D4,2022-11-11,2022-10-30
1472,DPBOM000007746,의장(설치),F1,,D3,2022-11-25,2022-11-24
1473,DPBOM000007747,계획,F5,,D7,2022-10-02,2022-10-02
1474,DPBOM000007748,계획,F4,,D6,2022-10-02,2022-10-02
1475,DPBOM000007749,계획,F3,,D5,2022-09-22,2022-09-22
1476,DPBOM000007750,의장,F4,,D6,2022-12-01,2022-11-19
1477,DPBOM000007751,철의장,F4,,D6,2022-10-07,2022-06-26
1478,DPBOM000007752,의장(설치),F8,,D5,2022-11-11,2022-10-08
1479,DPBOM000007753,의장(설치),F5,,D7,2022-11-13,2022-10-22
1480,DPBOM000007754,철의장,F5,,D7,2022-10-21,2022-09-25
1481,DPBOM000007755,의장(설치),F3,,D5,2022-11-11,2022-11-04
1482,DPBOM000007756,의장(설치),F3,,D5,2022-11-11,2022-09-25
1483,DPBOM000007757,제작,F3,,D5,2022-10-17,2022-09-19
1484,DPBOM000007758,제작,F3,,D5,2022-10-17,2022-09-01
1485,DPBOM000007759,Supp 제작,F3,,D5,2022-10-17,2022-08-06
1486,DPBOM000007760,Supp 제작,F3,,D5,2022-10-17,2022-09-01
1487,DPBOM000007761,의장(설치),F3,,D5,2022-11-13,2022-11-04
1488,DPBOM000007762,제작,F3,,D5,2022-10-17,2022-08-06
1489,DPBOM000007763,Supp 제작,F3,,D5,2022-09-29,2022-09-29
1490,DPBOM000007764,의장(설치),F3,,D5,2022-11-04,2022-10-31
1491,DPBOM000007765,제작,F3,,D5,2022-09-29,2022-09-29
1492,DPBOM000007766,Supp 제작,F3,,D5,2022-10-03,2022-10-03
1493,DPBOM000007767,의장(설치),F4,,D6,2022-11-13,2022-10-03
1494,DPBOM000007768,의장(설치),F4,,D6,2022-11-11,2022-10-02
1495,DPBOM000007769,의장(설치),F4,,D6,2022-11-11,2022-10-14
1496,DPBOM000007770,의장(설치),F4,,D6,2022-10-28,2022-10-23
1497,DPBOM000007771,철의장,F4,,D6,2022-10-17,2022-07-04
1498,DPBOM000007772,철의장,F4,,D6,2022-10-03,2022-08-20
1499,DPBOM000007773,의장(설치),F8,,D5,2022-11-11,2022-10-08
1500,DPBOM000007774,의장(설치),F5,,D7,2022-11-13,2022-10-22
1501,DPBOM000007775,철의장,F5,,D7,2022-10-21,2022-09-29
1502,DPBOM000007776,의장(설치),F3,,D5,2022-11-11,2022-10-14
1503,DPBOM000007777,제작,F3,,D5,2022-10-17,2022-09-19
1504,DPBOM000007778,Supp 제작,F3,,D5,2022-10-17,2022-07-31
1505,DPBOM000007779,의장(설치),F3,,D5,2022-11-13,2022-10-14
1506,DPBOM000007780,제작,F3,,D5,2022-10-14,2022-07-23
1507,DPBOM000007781,Supp 제작,F3,,D5,2022-09-29,2022-09-29
1508,DPBOM000007782,의장(설치),F3,,D5,2022-10-28,2022-10-28
1509,DPBOM000007783,제작,F3,,D5,2022-09-29,2022-09-29
1510,DPBOM000007784,Supp 제작,F3,,D5,2022-10-03,2022-10-03
1511,DPBOM000007785,의장(설치),F4,,D6,2022-11-13,2022-10-03
1512,DPBOM000007786,의장(설치),F4,,D6,2022-11-11,2022-10-02
1513,DPBOM000007787,의장(설치),F4,,D6,2022-11-11,2022-10-14
1514,DPBOM000007788,의장(설치),F4,,D6,2022-10-28,2022-10-23
1515,DPBOM000007789,철의장,F4,,D6,2022-10-17,2022-06-05
1516,DPBOM000007790,계획,F2,,D4,2022-07-08,2022-07-08
1517,DPBOM000007791,계획,F5,,D7,2022-07-08,2022-07-08
1518,DPBOM000007792,계획,F3,,D5,2022-07-08,2022-07-08
1519,DPBOM000007793,의장,F1,,D3,2022-09-04,2022-08-12
1520,DPBOM000007794,철의장,F1,,D3,2022-07-21,2022-06-26
1521,DPBOM000007795,의장(설치),F5,D1,D7,2022-09-10,2022-09-08
1522,DPBOM000007796,철의장,F5,D1,D7,2022-08-13,2022-08-11
1523,DPBOM000007797,제작,F3,,D5,2022-07-25,2022-07-25
1524,DPBOM000007798,Supp 제작,F3,,D5,2022-07-31,2022-07-31
1525,DPBOM000007799,의장(설치),F5,D1,D7,2022-09-10,2022-09-08
1526,DPBOM000007800,철의장,F5,D1,D7,2022-08-13,2022-08-11
1527,DPBOM000007801,제작,F3,,D5,2022-07-25,2022-07-25
1528,DPBOM000007802,Supp 제작,F3,,D5,2022-07-31,2022-07-31
1529,DPBOM000007803,의장(설치),F2,,D4,2022-08-18,2022-08-15
1530,DPBOM000007804,의장(설치),F3,,D5,2022-08-18,2022-08-18
1531,DPBOM000007805,제작,F2,,D4,2022-07-25,2022-07-25
1532,DPBOM000007806,제작,F3,,D5,2022-07-25,2022-07-25
1533,DPBOM000007807,Supp 제작,F2,,D4,2022-07-25,2022-07-25
1534,DPBOM000007808,Supp 제작,F3,,D5,2022-07-25,2022-07-25
1535,DPBOM000007809,의장(설치),F2,,D4,2022-08-18,2022-08-15
1536,DPBOM000007810,의장(설치),F3,,D5,2022-08-18,2022-08-18
1537,DPBOM000007811,제작,F2,,D4,2022-07-25,2022-07-25
1538,DPBOM000007812,제작,F3,,D5,2022-07-25,2022-07-25
1539,DPBOM000007813,Supp 제작,F2,,D4,2022-07-25,2022-07-25
1540,DPBOM000007814,Supp 제작,F3,,D5,2022-07-25,2022-07-25
1541,DPBOM000007815,계획,F2,,D4,2022-07-23,2022-07-23
1542,DPBOM000007816,계획,F5,,D7,2022-07-23,2022-07-23
1543,DPBOM000007817,계획,F3,,D5,2022-07-23,2022-07-23
1544,DPBOM000007818,의장,F1,,D3,2022-09-18,2022-08-12
1545,DPBOM000007819,철의장,F1,,D3,2022-08-01,2022-06-26
1546,DPBOM000007820,의장(설치),F5,D1,D7,2022-09-26,2022-09-26
1547,DPBOM000007821,철의장,F5,D1,D7,2022-09-01,2022-08-18
1548,DPBOM000007822,제작,F3,,D5,2022-08-06,2022-08-06
1549,DPBOM000007823,Supp 제작,F3,,D5,2022-08-08,2022-08-08
1550,DPBOM000007824,의장(설치),F5,D1,D7,2022-09-26,2022-09-26
1551,DPBOM000007825,철의장,F5,D1,D7,2022-09-04,2022-08-18
1552,DPBOM000007826,의장(설치),F3,,D5,2022-09-22,2022-09-22
1553,DPBOM000007827,제작,F3,,D5,2022-08-29,2022-07-31
1554,DPBOM000007828,Supp 제작,F3,,D5,2022-08-29,2022-08-06
1555,DPBOM000007829,제작,F3,,D5,2022-08-06,2022-08-06
1556,DPBOM000007830,Supp 제작,F3,,D5,2022-08-08,2022-08-08
1557,DPBOM000007831,의장(설치),F2,,D4,2022-09-04,2022-09-04
1558,DPBOM000007832,의장(설치),F3,,D5,2022-09-04,2022-09-03
1559,DPBOM000007833,제작,F2,,D4,2022-08-06,2022-08-01
1560,DPBOM000007834,제작,F3,,D5,2022-08-06,2022-07-31
1561,DPBOM000007835,Supp 제작,F2,,D4,2022-08-06,2022-08-01
1562,DPBOM000007836,Supp 제작,F3,,D5,2022-08-06,2022-07-31
1563,DPBOM000007837,의장(설치),F2,,D4,2022-09-09,2022-09-04
1564,DPBOM000007838,의장(설치),F3,,D5,2022-09-09,2022-09-09
1565,DPBOM000007839,제작,F2,,D4,2022-08-11,2022-08-01
1566,DPBOM000007840,제작,F3,,D5,2022-08-11,2022-07-31
1567,DPBOM000007841,Supp 제작,F2,,D4,2022-08-11,2022-08-01
1568,DPBOM000007842,Supp 제작,F3,,D5,2022-08-11,2022-07-31
1569,DPBOM000007843,의장(설치),F1,,D3,2022-11-07,2022-10-06
1570,DPBOM000004833,계획,F2,,D4,2022-08-11,2022-08-11
1571,DPBOM000000082,계획,F5,,D7,2022-08-12,2022-08-12
1572,DPBOM000000083,계획,F4,,D6,2022-08-12,2022-08-11
1573,DPBOM000000084,계획,F3,,D5,2022-07-30,2022-07-30
1574,DPBOM000002242,의장,F6,,D8,2022-10-08,2022-08-22
1575,DPBOM000002286,의장,F4,,D6,2022-10-06,2022-10-02
1576,DPBOM000000110,철의장,F6,,D8,2022-08-14,2022-06-23
1577,DPBOM000007851,철의장,F1,,D3,2022-08-07,2022-08-07
1578,DPBOM000000111,철의장,F4,,D6,2022-08-07,2022-07-09
1579,DPBOM000007853,의장(설치),F7,,D4,2022-10-08,2022-09-29
1580,DPBOM000000704,의장(설치),F8,,D5,2022-10-16,2022-10-03
1581,DPBOM000007855,철의장,F7,,D4,2022-09-16,2022-07-29
1582,DPBOM000007856,철의장,F8,,D5,2022-09-19,2022-09-04
1583,DPBOM000002519,의장(설치),F5,,D7,2022-10-16,2022-10-14
1584,DPBOM000000470,철의장,F5,,D7,2022-09-19,2022-09-08
1585,DPBOM000001789,의장(설치),F4,,D6,2022-11-25,2022-09-04
1586,DPBOM000000706,의장(설치),F3,,D5,2022-10-08,2022-09-17
1587,DPBOM000000473,제작,F3,,D5,2022-09-11,2022-08-22
1588,DPBOM000000474,Supp 제작,F3,,D5,2022-09-11,2022-08-22
1589,DPBOM000007863,의장(설치),F2,,D4,2022-10-10,2022-10-10
1590,DPBOM000000707,의장(설치),F3,,D5,2022-10-15,2022-09-17
1591,DPBOM000007865,제작,F2,,D4,2022-10-10,2022-10-10
1592,DPBOM000000475,제작,F3,,D5,2022-09-19,2022-08-29
1593,DPBOM000007867,Supp 제작,F2,,D4,2022-10-10,2022-10-10
1594,DPBOM000007868,Supp 제작,F3,,D5,2022-08-12,2022-08-12
1595,DPBOM000004860,의장(설치),F3,,D5,2022-09-30,2022-09-30
1596,DPBOM000004861,제작,F3,,D5,2022-08-18,2022-08-18
1597,DPBOM000004862,Supp 제작,F3,,D5,2022-08-18,2022-08-18
1598,DPBOM000002366,의장(설치),F1,,D3,2022-10-10,2022-08-19
1599,DPBOM000002463,의장(설치),F4,,D6,2022-10-16,2022-10-14
1600,DPBOM000007874,의장(설치),F1,,D3,2022-11-26,2022-11-26
1601,DPBOM000004866,철의장,F1,,D3,2022-09-01,2022-07-11
1602,DPBOM000000478,철의장,F4,,D6,2022-09-05,2022-07-09
1603,DPBOM000000708,의장(설치),F8,,D5,2022-10-16,2022-10-03
1604,DPBOM000000479,철의장,F8,,D5,2022-09-22,2022-09-04
1605,DPBOM000002520,의장(설치),F5,,D7,2022-10-16,2022-10-14
1606,DPBOM000000481,철의장,F5,,D7,2022-09-22,2022-09-08
1607,DPBOM000001790,의장(설치),F4,,D6,2022-10-16,2022-09-04
1608,DPBOM000000710,의장(설치),F3,,D5,2022-10-09,2022-09-17
1609,DPBOM000000484,제작,F3,,D5,2022-09-12,2022-08-22
1610,DPBOM000000485,Supp 제작,F3,,D5,2022-09-12,2022-09-01
1611,DPBOM000007885,의장(설치),F2,,D4,2022-10-10,2022-10-10
1612,DPBOM000000711,의장(설치),F3,,D5,2022-10-16,2022-09-17
1613,DPBOM000007887,제작,F2,,D4,2022-10-10,2022-10-10
1614,DPBOM000000486,제작,F3,,D5,2022-09-22,2022-08-29
1615,DPBOM000007889,Supp 제작,F2,,D4,2022-10-10,2022-10-10
1616,DPBOM000007890,Supp 제작,F3,,D5,2022-08-12,2022-08-12
1617,DPBOM000000600,의장(설치),F3,,D5,2022-10-02,2022-10-02
1618,DPBOM000000278,제작,F3,,D5,2022-08-18,2022-08-18
1619,DPBOM000004886,Supp 제작,F3,,D5,2022-08-18,2022-08-18
1620,DPBOM000002369,의장(설치),F1,,D3,2022-10-10,2022-08-19
1621,DPBOM000002464,의장(설치),F4,,D6,2022-10-16,2022-10-14
1622,DPBOM000007896,의장(설치),F1,,D3,2022-11-26,2022-11-26
1623,DPBOM000004889,철의장,F1,,D3,2022-09-12,2022-09-02
1624,DPBOM000000489,철의장,F4,,D6,2022-09-05,2022-07-09
1625,DPBOM000007899,의장(설치),F5,,D7,2022-09-24,2022-09-19
1626,DPBOM000007900,철의장,F5,,D7,2022-08-29,2022-08-21
1627,DPBOM000000607,의장(설치),F3,,D5,2022-09-29,2022-09-17
1628,DPBOM000007902,의장(설치),F3,,D5,2022-09-29,2022-09-25
1629,DPBOM000000288,제작,F3,,D5,2022-08-20,2022-08-18
1630,DPBOM000007904,제작,F3,,D5,2022-09-04,2022-08-07
1631,DPBOM000000289,Supp 제작,F3,,D5,2022-08-20,2022-08-18
1632,DPBOM000007906,Supp 제작,F3,,D5,2022-09-04,2022-08-07
1633,DPBOM000007907,의장(설치),F5,,D7,2022-09-24,2022-09-19
1634,DPBOM000007908,철의장,F5,,D7,2022-08-29,2022-08-21
1635,DPBOM000000712,의장(설치),F3,,D5,2022-09-29,2022-09-25
1636,DPBOM000000490,제작,F3,,D5,2022-09-04,2022-09-01
1637,DPBOM000000491,Supp 제작,F3,,D5,2022-09-04,2022-09-01
1638,DPBOM000007912,의장(설치),F2,,D4,2022-09-24,2022-09-01
1639,DPBOM000007913,제작,F2,,D4,2022-08-29,2022-08-22
1640,DPBOM000007914,Supp 제작,F2,,D4,2022-08-29,2022-08-22
1641,DPBOM000007915,의장(설치),F2,,D4,2022-09-24,2022-09-01
1642,DPBOM000007916,의장(설치),F2,,D4,2022-09-24,2022-09-23
1643,DPBOM000007917,제작,F2,,D4,2022-08-29,2022-08-22
1644,DPBOM000007918,제작,F2,,D4,2022-08-29,2022-08-21
1645,DPBOM000007919,Supp 제작,F2,,D4,2022-08-29,2022-08-22
1646,DPBOM000007920,Supp 제작,F2,,D4,2022-08-29,2022-08-21
1647,DPBOM000007921,의장(설치),F5,,D7,2022-12-05,
1648,DPBOM000007922,의장(설치),F7,,D4,2022-12-05,2022-11-26
1649,DPBOM000007923,의장(설치),F8,,D5,2022-12-10,2022-10-03
1650,DPBOM000004897,의장(설치),F5,,D7,2022-12-05,2022-11-10
1651,DPBOM000004898,철의장,F5,,D7,2022-11-17,2022-10-15
1652,DPBOM000007926,제작,F3,,D5,2022-11-03,2022-11-03
1653,DPBOM000007927,Supp 제작,F3,,D5,2022-11-03,2022-11-03
1654,DPBOM000007928,의장(설치),F4,,D6,2022-12-10,2022-10-14
1655,DPBOM000007929,의장(설치),F4,,D6,2022-11-26,2022-10-14
1656,DPBOM000007930,철의장,F4,,D6,2022-11-17,2022-07-09
1657,DPBOM000007931,의장(설치),F5,,D7,2022-12-05,
1658,DPBOM000007932,의장(설치),F7,,D4,2022-12-05,2022-11-26
1659,DPBOM000007933,의장(설치),F8,,D5,2022-12-10,2022-10-03
1660,DPBOM000004905,의장(설치),F5,,D7,2022-12-05,2022-11-10
1661,DPBOM000004906,철의장,F5,,D7,2022-11-17,2022-10-15
1662,DPBOM000007936,의장(설치),F3,,D5,2022-11-21,2022-11-19
1663,DPBOM000007937,제작,F3,,D5,2022-11-03,2022-11-03
1664,DPBOM000007938,Supp 제작,F3,,D5,2022-11-03,2022-11-03
1665,DPBOM000007939,의장(설치),F4,,D6,2022-12-10,2022-10-14
1666,DPBOM000007940,의장(설치),F4,,D6,2022-11-26,2022-10-14
1667,DPBOM000007941,철의장,F4,,D6,2022-11-17,2022-08-07
1668,DPBOM000007942,계획,F2,,D4,2022-07-11,2022-07-11
1669,DPBOM000000093,계획,F5,,D7,2022-07-11,2022-07-11
1670,DPBOM000000094,계획,F4,,D6,2022-07-11,2022-07-08
1671,DPBOM000002014,계획,F3,,D5,2022-07-11,2022-07-11
1672,DPBOM000007946,의장,F1,,D3,2022-09-16,2022-08-16
1673,DPBOM000007947,의장,F1,,D3,2022-09-16,2022-09-16
1674,DPBOM000007948,철의장,F1,,D3,2022-08-01,2022-08-01
1675,DPBOM000002521,의장(설치),F5,,D7,2022-10-07,2022-10-02
1676,DPBOM000000492,철의장,F5,,D7,2022-09-11,2022-08-11
1677,DPBOM000000714,의장(설치),F3,,D5,2022-10-08,2022-09-17
1678,DPBOM000007952,의장(설치),F2,,D4,2022-10-07,2022-10-06
1679,DPBOM000000493,제작,F3,,D5,2022-09-11,2022-08-29
1680,DPBOM000007954,Supp 제작,F3,,D5,2022-09-11,2022-09-03
1681,DPBOM000007955,의장(설치),F1,,D3,2022-10-08,2022-08-18
1682,DPBOM000007956,의장(설치),F1,,D3,2022-11-13,2022-11-14
1683,DPBOM000007957,의장(설치),F1,,D3,2022-10-07,2022-09-30
1684,DPBOM000007958,철의장,F1,,D3,2022-09-11,2022-08-06
1685,DPBOM000002522,의장(설치),F5,,D7,2022-10-07,2022-10-02
1686,DPBOM000000497,철의장,F5,,D7,2022-09-11,2022-08-11
1687,DPBOM000000717,의장(설치),F3,,D5,2022-10-08,2022-09-17
1688,DPBOM000007962,의장(설치),F2,,D4,2022-10-07,2022-10-06
1689,DPBOM000000500,제작,F3,,D5,2022-09-11,2022-08-29
1690,DPBOM000007964,제작,F2,,D4,2022-09-10,2022-08-21
1691,DPBOM000007965,Supp 제작,F3,,D5,2022-09-11,2022-09-03
1692,DPBOM000007966,Supp 제작,F2,,D4,2022-09-10,2022-08-21
1693,DPBOM000002374,의장(설치),F1,,D3,2022-10-08,2022-08-18
1694,DPBOM000007968,의장(설치),F1,,D3,2022-11-13,2022-11-14
1695,DPBOM000007969,의장(설치),F1,,D3,2022-10-07,2022-09-30
1696,DPBOM000000501,철의장,F1,,D3,2022-09-11,2022-08-06
1697,DPBOM000007971,의장(설치),F5,,D7,2022-09-22,2022-09-19
1698,DPBOM000007972,철의장,F5,,D7,2022-08-29,2022-08-29
1699,DPBOM000007973,의장(설치),F2,,D4,2022-09-22,2022-09-18
1700,DPBOM000007974,제작,F2,,D4,2022-08-29,2022-08-21
1701,DPBOM000007975,Supp 제작,F2,,D4,2022-08-29,2022-08-22
1702,DPBOM000007976,의장(설치),F1,,D3,2022-09-22,2022-09-19
1703,DPBOM000007977,의장(설치),F1,,D3,2022-11-13,2022-11-14
1704,DPBOM000007978,철의장,F1,,D3,2022-08-29,2022-08-07
1705,DPBOM000007979,의장(설치),F7,,D4,2022-09-22,2022-09-12
1706,DPBOM000007980,철의장,F7,,D4,2022-08-29,2022-08-18
1707,DPBOM000007981,의장(설치),F5,,D7,2022-09-22,2022-09-19
1708,DPBOM000007982,철의장,F5,,D7,2022-08-29,2022-08-29
1709,DPBOM000007983,의장(설치),F2,,D4,2022-09-22,2022-09-18
1710,DPBOM000007984,제작,F2,,D4,2022-08-29,2022-08-21
1711,DPBOM000007985,Supp 제작,F2,,D4,2022-08-29,2022-08-22
1712,DPBOM000007986,의장(설치),F1,,D3,2022-09-22,2022-09-19
1713,DPBOM000007987,의장(설치),F1,,D3,2022-11-13,2022-11-14
1714,DPBOM000007988,철의장,F1,,D3,2022-08-29,2022-08-07
1715,DPBOM000007989,의장(설치),F1,,D3,2022-11-14,2022-11-14
1716,DPBOM000007990,의장(설치),F1,,D3,2022-11-14,2022-11-14
1717,DPBOM000007991,의장(설치),F8,,D5,2022-11-05,2022-10-03
1718,DPBOM000007992,의장(설치),F5,,D7,2022-11-05,2022-10-27
1719,DPBOM000007993,철의장,F5,,D7,2022-10-13,2022-10-02
1720,DPBOM000007994,의장(설치),F8,,D5,2022-11-05,2022-10-03
1721,DPBOM000007995,의장(설치),F5,,D7,2022-11-05,2022-10-27
1722,DPBOM000007996,철의장,F5,,D7,2022-10-13,2022-10-02
1723,DPBOM000007997,계획,F2,,D4,2022-07-11,2022-07-11
1724,DPBOM000000558,계획,F5,,D7,2022-07-11,2022-07-11
1725,DPBOM000007999,계획,F4,,D6,2022-07-11,2022-07-08
1726,DPBOM000000559,계획,F3,,D5,2022-07-11,2022-07-11
1727,DPBOM000008001,의장,F1,,D3,2022-09-16,2022-08-16
1728,DPBOM000008002,철의장,F1,,D3,2022-08-01,2022-08-01
1729,DPBOM000008003,의장(설치),F5,,D7,2022-10-03,2022-10-02
1730,DPBOM000008004,철의장,F5,,D7,2022-09-08,2022-09-08
1731,DPBOM000008005,의장(설치),F4,,D6,2022-10-03,2022-09-04
1732,DPBOM000008006,의장(설치),F3,,D5,2022-10-03,2022-09-17
1733,DPBOM000008007,제작,F3,,D5,2022-09-08,2022-09-01
1734,DPBOM000008008,Supp 제작,F3,,D5,2022-09-08,2022-09-03
1735,DPBOM000008009,의장(설치),F1,,D3,2022-10-03,2022-08-18
1736,DPBOM000008010,의장(설치),F1,,D3,2022-11-13,2022-11-14
1737,DPBOM000008011,의장(설치),F1,,D3,2022-10-03,2022-09-30
1738,DPBOM000008012,철의장,F1,,D3,2022-09-08,2022-08-07
1739,DPBOM000008013,의장(설치),F5,,D7,2022-10-03,2022-10-02
1740,DPBOM000008014,철의장,F5,,D7,2022-09-08,2022-09-08
1741,DPBOM000008015,의장(설치),F4,,D6,2022-10-03,2022-09-04
1742,DPBOM000008016,의장(설치),F3,,D5,2022-10-03,2022-09-17
1743,DPBOM000008017,제작,F3,,D5,2022-09-08,2022-09-01
1744,DPBOM000008018,Supp 제작,F3,,D5,2022-09-08,2022-09-03
1745,DPBOM000008019,의장(설치),F1,,D3,2022-10-03,2022-08-18
1746,DPBOM000008020,의장(설치),F1,,D3,2022-11-13,2022-11-14
1747,DPBOM000008021,의장(설치),F1,,D3,2022-10-03,2022-09-30
1748,DPBOM000008022,철의장,F1,,D3,2022-09-08,2022-08-07
1749,DPBOM000008023,의장(설치),F7,,D4,2022-09-19,2022-09-09
1750,DPBOM000008024,철의장,F7,,D4,2022-08-20,2022-08-18
1751,DPBOM000008025,의장(설치),F5,,D7,2022-09-19,2022-09-19
1752,DPBOM000008026,철의장,F5,,D7,2022-08-20,2022-08-20
1753,DPBOM000008027,의장(설치),F2,,D4,2022-09-19,2022-09-18
1754,DPBOM000008028,제작,F2,,D4,2022-08-20,2022-08-20
1755,DPBOM000008029,Supp 제작,F2,,D4,2022-08-20,2022-08-20
1756,DPBOM000008030,의장(설치),F1,,D3,2022-09-19,2022-09-19
1757,DPBOM000008031,철의장,F1,,D3,2022-08-20,2022-08-07
1758,DPBOM000008032,의장(설치),F7,,D4,2022-09-19,2022-09-09
1759,DPBOM000008033,철의장,F7,,D4,2022-08-20,2022-08-18
1760,DPBOM000008034,의장(설치),F5,,D7,2022-09-19,2022-09-19
1761,DPBOM000008035,철의장,F5,,D7,2022-08-20,2022-08-20
1762,DPBOM000008036,의장(설치),F2,,D4,2022-09-19,2022-09-18
1763,DPBOM000008037,제작,F2,,D4,2022-08-20,2022-08-20
1764,DPBOM000008038,Supp 제작,F2,,D4,2022-08-20,2022-08-20
1765,DPBOM000008039,의장(설치),F1,,D3,2022-09-19,2022-09-19
1766,DPBOM000008040,철의장,F1,,D3,2022-08-20,2022-08-07
1767,DPBOM000008041,의장(설치),F1,,D3,2022-09-18,2022-09-04
1768,DPBOM000008042,철의장,F1,,D3,2022-08-29,2022-08-07
1769,DPBOM000008043,의장(설치),F1,,D3,2022-09-18,2022-09-04
1770,DPBOM000008044,철의장,F1,,D3,2022-08-29,2022-08-07
1771,DPBOM000008045,계획,F3,,D5,2022-08-06,2022-08-05
1772,DPBOM000008046,의장,F1,,D3,2022-10-03,2022-08-12
1773,DPBOM000008047,철의장,F1,,D3,2022-08-13,2022-06-26
1774,DPBOM000008048,Supp 제작,F3,,D5,2022-08-14,2022-08-14
1775,DPBOM000008049,제작,F3,,D5,2022-08-18,2022-08-18
1776,DPBOM000008050,Supp 제작,F3,,D5,2022-08-18,2022-08-18
1777,DPBOM000008051,의장(설치),F1,,D3,2022-10-06,2022-10-06
1778,DPBOM000008052,Supp 제작,F3,,D5,2022-08-14,2022-08-14
1779,DPBOM000008053,제작,F3,,D5,2022-08-18,2022-08-18
1780,DPBOM000008054,Supp 제작,F3,,D5,2022-08-18,2022-08-18
1781,DPBOM000008055,의장(설치),F1,,D3,2022-10-06,2022-10-06
1782,DPBOM000008056,계획,F2,,D4,2022-08-13,2022-08-13
1783,DPBOM000008057,계획,F5,,D7,2022-08-13,2022-08-13
1784,DPBOM000008058,계획,F4,,D6,2022-08-13,2022-08-13
1785,DPBOM000008059,계획,F3,,D5,2022-08-13,2022-08-13
1786,DPBOM000008060,의장,F6,,D8,2022-10-09,2022-08-22
1787,DPBOM000008061,의장,F4,,D6,2022-10-16,2022-10-02
1788,DPBOM000008062,철의장,F6,,D8,2022-08-19,2022-06-23
1789,DPBOM000008063,철의장,F4,,D6,2022-08-19,2022-08-04
1790,DPBOM000008064,의장(설치),F7,,D4,2022-10-13,2022-09-29
1791,DPBOM000008065,의장(설치),F8,,D5,2022-10-21,2022-10-03
1792,DPBOM000008066,철의장,F7,,D4,2022-09-11,2022-07-29
1793,DPBOM000008067,의장(설치),F5,,D7,2022-10-21,2022-10-17
1794,DPBOM000008068,철의장,F5,,D7,2022-09-25,2022-09-22
1795,DPBOM000008069,의장(설치),F4,,D6,2022-12-10,2022-09-04
1796,DPBOM000008070,의장(설치),F3,,D5,2022-10-07,2022-09-29
1797,DPBOM000008071,제작,F3,,D5,2022-09-10,2022-08-22
1798,DPBOM000008072,Supp 제작,F3,,D5,2022-09-10,2022-09-08
1799,DPBOM000008073,의장(설치),F3,,D5,2022-10-13,2022-09-29
1800,DPBOM000008074,제작,F3,,D5,2022-09-17,2022-08-22
1801,DPBOM000008075,Supp 제작,F3,,D5,2022-09-17,2022-09-08
